"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Frankreich,Frankreich,4,0,0,0,1,1,4,6,2,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,GR,GR,1,0,0,2,2,6,0,1,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,30,Bettingen,Israel,Israel,0,0,0,0,0,0,1,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Italien,Italien,0,0,0,0,0,0,3,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,JU,JU,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,30,Bettingen,Japan,Japan,0,0,0,0,0,0,0,0,2,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,30,Bettingen,Kanada,Kanada,0,0,0,5,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,30,Bettingen,KoreaNord,Korea (Nord-),0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,LU,LU,0,1,1,7,3,2,3,1,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,NW,NW,0,2,1,2,0,0,2,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,OW,OW,0,0,0,1,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Oesterreich,Oesterreich,0,2,3,3,2,0,1,2,2,2,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,30,Bettingen,Paraguay,Paraguay,0,0,0,2,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Polen,Polen,0,0,0,0,0,0,1,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,SG,SG,1,7,2,1,2,3,0,1,0,1,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,SH,SH,1,1,1,1,2,1,0,2,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,SO,SO,3,0,2,2,0,2,5,1,1,0,4,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,SZ,SZ,0,0,2,0,0,0,2,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Schweden,Schweden,0,0,0,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,30,Bettingen,Singapur,Singapur,0,0,2,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,Spanien,Spanien,0,0,0,2,3,1,0,2,0,0,1,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,30,Bettingen,Südafrika,Südafrika,0,0,4,2,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,TG,TG,6,2,11,1,0,2,3,2,5,1,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,TI,TI,0,1,4,0,0,1,0,3,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,VD,VD,0,1,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,VS,VS,0,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,30,Bettingen,VereinigteStaatenvon,Vereinigte Staaten von,2,2,4,3,0,2,6,1,1,1,2,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,VereinigtesKönigreich,Vereinigtes Königreich,1,0,1,0,0,2,0,0,6,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,ZG,ZG,0,1,0,1,1,0,2,0,3,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,30,Bettingen,ZH,ZH,3,15,11,9,4,12,9,14,17,13,12,1,1
12,Basel-Stadt,999,U - Unbekannt,554,1107,897,1160,1023,2599,1406,1525,1600,1215,1372,30,Bettingen,unbekannt,unbekannt,3,2,2,1,3,15,4,6,11,5,3,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,30,Bettingen,übrigesAfrika,übriges Afrika,0,0,0,0,0,0,0,0,1,1,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,30,Bettingen,übrigesAsien,übriges Asien,2,0,0,0,0,1,4,0,0,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,30,Bettingen,übrigesEuropa,übriges Europa,4,2,1,1,0,1,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,12,Altstadt Kleinbasel,0,0,0,0,1,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,3,Am Ring,0,1,1,0,1,0,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,8,Bachletten,0,0,0,0,0,0,1,2,1,2,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,7,Bruderholz,0,1,0,0,1,1,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,13,Clara,0,0,0,0,0,0,1,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,9,Gotthelf,0,1,0,0,0,0,0,3,0,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,6,Gundeldingen,0,0,0,0,0,0,1,2,1,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,15,Hirzbrunnen,0,0,0,0,0,0,0,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,10,Iselin,0,0,0,0,0,0,0,1,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,18,Klybeck,0,0,0,0,0,0,1,0,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,17,Matthäus,0,3,0,0,0,0,1,1,1,0,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,20,Riehen,0,0,1,1,0,3,0,0,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,16,Rosental,0,0,0,0,4,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,11,St. Johann,0,0,1,1,0,0,0,0,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Bolivien,Bolivien,2,Vorstädte,0,0,0,0,0,0,0,0,0,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,1,Altstadt Grossbasel,1,2,3,0,0,1,3,4,2,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,12,Altstadt Kleinbasel,0,5,1,2,1,0,0,8,0,5,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,3,Am Ring,5,11,11,12,10,13,12,12,9,13,7,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,8,Bachletten,1,2,5,1,4,5,9,6,3,3,5,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,30,Bettingen,0,4,0,0,0,0,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,4,Breite,5,9,5,6,4,4,8,5,5,2,3,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,7,Bruderholz,4,3,2,8,12,3,1,1,3,3,8,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,13,Clara,2,3,3,8,2,1,1,0,2,2,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,9,Gotthelf,1,0,2,5,7,0,1,3,3,1,6,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,6,Gundeldingen,5,10,17,15,6,6,15,9,8,4,10,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,15,Hirzbrunnen,1,1,1,3,2,1,4,2,7,6,3,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,10,Iselin,7,5,5,5,4,4,3,5,8,12,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,19,Kleinhüningen,0,0,3,0,5,0,0,6,1,1,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,18,Klybeck,6,3,1,8,9,2,6,3,2,1,5,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,17,Matthäus,13,11,12,19,10,19,12,7,6,8,9,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,20,Riehen,6,8,3,9,8,6,1,7,6,11,6,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,16,Rosental,7,7,4,5,6,2,6,7,6,0,14,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,5,St. Alban,6,15,6,11,5,11,6,7,1,12,4,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,11,St. Johann,7,11,5,20,3,7,7,7,19,9,10,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,2,Vorstädte,1,3,1,1,0,2,5,5,9,5,5,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Brasilien,Brasilien,14,Wettstein,1,3,5,3,9,9,12,11,3,4,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,AG,AG,42,35,43,47,42,40,58,53,40,31,28,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,AI,AI,1,0,1,0,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,AR,AR,0,0,0,0,0,1,0,0,1,0,1,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Aegypten,Aegypten,0,0,2,0,0,0,0,2,1,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Aethiopien,Aethiopien,0,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Algerien,Algerien,0,1,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Argentinien,Argentinien,0,3,3,0,0,4,1,1,0,0,3,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,4,Breite,Australien,Australien,0,5,0,4,1,1,1,5,4,1,1,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,4,Breite,AustralienNeuseeland,Australien Neuseeland,5,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,BE,BE,7,23,24,21,30,23,21,25,21,19,26,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,BL,BL,174,206,264,225,214,165,236,193,224,219,242,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Belgien,Belgien,1,0,3,1,1,0,0,1,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Bolivien,Bolivien,0,0,0,0,0,0,3,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Brasilien,Brasilien,1,0,4,1,2,1,2,3,7,2,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Chile,Chile,0,0,2,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,China,China,0,3,0,2,0,5,1,4,1,6,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Deutschland,Deutschland,28,18,27,38,37,53,56,52,50,52,53,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,DominikanischeRepubli,Dominikanische Republi,0,0,0,0,0,1,0,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Dänemark,Dänemark,0,5,3,0,2,0,0,0,0,0,6,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Ecuador,Ecuador,0,0,0,0,0,0,0,0,0,0,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,FR,FR,3,5,0,1,1,1,0,1,2,0,6,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Frankreich,Frankreich,11,12,15,13,25,12,3,19,12,11,14,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,GE,GE,1,0,2,4,0,4,0,3,0,4,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,GL,GL,1,1,1,0,1,0,1,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,GR,GR,1,2,5,6,4,5,2,3,8,7,2,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Ghana,Ghana,0,0,0,0,0,0,0,0,0,1,3,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Indien,Indien,0,1,3,4,5,0,3,1,0,3,3,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Indonesien,Indonesien,0,2,0,0,0,1,0,0,0,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Iran,Iran,0,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Israel,Israel,0,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Italien,Italien,12,12,10,8,6,10,9,9,4,1,9,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,JU,JU,7,3,0,5,4,1,0,0,3,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Japan,Japan,0,0,1,5,1,0,1,1,3,2,2,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Kamerun,Kamerun,0,0,0,0,1,0,1,0,1,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,4,Breite,Kanada,Kanada,0,3,7,1,4,1,5,1,4,3,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Kolumbien,Kolumbien,0,0,0,0,0,0,1,0,0,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,KoreaNord,Korea (Nord-),0,0,0,1,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Kuba,Kuba,0,0,0,0,0,3,3,1,2,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,LU,LU,5,5,9,8,3,8,9,8,13,4,6,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Marokko,Marokko,0,0,1,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Mexiko,Mexiko,0,0,0,0,1,0,2,0,2,2,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,NE,NE,0,0,0,1,0,1,3,1,1,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,NW,NW,1,0,0,0,0,0,0,0,0,0,2,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,4,Breite,Neuseeland,Neuseeland,0,0,0,0,0,1,0,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Niederlande,Niederlande,2,1,0,4,2,4,3,1,0,2,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Nigeria,Nigeria,0,0,0,0,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,OW,OW,0,0,0,1,0,3,1,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Oesterreich,Oesterreich,1,1,1,0,4,4,5,0,7,3,8,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Panama,Panama,0,0,0,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,4,Breite,Peru,Peru,0,0,2,4,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Polen,Polen,1,0,0,0,0,2,1,1,1,1,4,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Portugal,Portugal,3,5,3,1,3,1,1,1,3,3,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,SG,SG,5,3,1,9,3,3,10,8,7,5,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,SH,SH,3,2,3,3,2,0,0,5,2,2,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,SO,SO,14,23,19,31,18,15,27,10,29,24,20,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,SZ,SZ,2,2,3,2,2,2,5,2,2,2,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Schweden,Schweden,3,1,0,3,3,0,3,0,0,0,4,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Singapur,Singapur,0,1,2,0,0,0,1,1,1,2,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Slowakei,Slowakei,0,0,0,0,0,1,1,0,0,0,2,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Spanien,Spanien,2,8,24,3,7,2,4,4,6,5,6,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,SriLanka,Sri Lanka,0,0,0,0,0,1,2,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Syrien,Syrien,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Südafrika,Südafrika,1,3,1,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,TG,TG,1,4,0,5,2,5,4,6,0,0,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,TI,TI,3,7,4,1,2,3,2,4,3,0,5,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,Thailand,Thailand,0,4,2,0,0,4,1,4,0,2,1,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,4,Breite,Tunesien,Tunesien,0,0,0,0,0,0,0,0,0,3,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Türkei,Türkei,6,5,4,4,1,2,7,2,3,2,4,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,UR,UR,1,0,0,3,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,Ungarn,Ungarn,0,0,0,0,2,0,0,3,3,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,VD,VD,3,3,4,3,2,3,4,1,3,3,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,VS,VS,1,3,6,3,7,2,4,4,5,3,5,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,4,Breite,VereinigteArabischeE,Vereinigte Arabische E,1,0,0,0,2,0,0,1,0,1,1,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,4,Breite,VereinigteStaatenvon,Vereinigte Staaten von,11,2,6,12,6,8,11,16,10,10,11,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,4,Breite,VereinigtesKönigreich,Vereinigtes Königreich,7,7,12,3,3,9,7,6,2,10,13,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,ZG,ZG,1,2,2,0,1,0,0,4,1,0,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,4,Breite,ZH,ZH,28,26,23,35,27,26,37,31,33,23,32,1,1
12,Basel-Stadt,999,U - Unbekannt,554,1107,897,1160,1023,2599,1406,1525,1600,1215,1372,4,Breite,unbekannt,unbekannt,21,31,32,29,32,50,46,41,46,32,46,1,1
