"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,5,3,5,1,5,1,1,3,11,Burgviertel,153,Kleinriehen-Süd,0,0,0,3,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,11,Burgviertel,160,Rosental,2,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,11,Burgviertel,161,Messe,0,0,1,0,0,2,0,1,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,11,Burgviertel,162,Erlenmatt,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,171,Flora,0,1,1,0,1,1,2,0,1,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,172,Dreirosen,0,0,2,0,5,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,173,Haltingerstrasse,1,0,1,1,2,2,2,2,1,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,174,Bläsi,2,4,2,3,1,2,5,6,2,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,11,Burgviertel,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,18,18 - Klybeck,3,2,6,0,3,7,13,6,3,11,Burgviertel,180,Klybeck,2,2,3,0,2,5,6,4,2,1,1
1,1 - Altstadt Grossbasel,19,19 - Kleinhüningen,4,0,1,4,3,6,3,2,1,11,Burgviertel,190,Kleinhüningen,1,0,1,2,3,2,2,1,1,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,201,Riehen-Dorf,0,0,0,0,1,1,0,1,1,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,202,Stettenfeld,0,1,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,203,Bischoffhöhe,0,0,0,1,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,204,Moos,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,205,Wenken,0,0,0,4,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,206,Kornfeld,0,0,0,0,0,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,207,Niederholz,0,1,1,0,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,11,Burgviertel,208,Pfaffenloh,0,0,0,1,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,1,0,0,11,Burgviertel,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,1,0,0,11,Burgviertel,302,Chrischona,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,17,32,23,36,12,34,38,24,21,12,Geschäftsviertel,11,Burgviertel,0,0,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,17,32,23,36,12,34,38,24,21,12,Geschäftsviertel,12,Geschäftsviertel,0,3,0,6,3,2,6,1,4,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,17,32,23,36,12,34,38,24,21,12,Geschäftsviertel,13,Leonhard,0,9,0,1,0,1,1,5,1,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,17,32,23,36,12,34,38,24,21,12,Geschäftsviertel,14,Peter,0,3,3,3,0,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,21,St. Johann und Uni,0,0,0,0,0,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,22,Spalen,0,0,0,2,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,23,Steinen,0,1,0,0,3,0,0,1,2,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,24,Aeschen,2,0,1,1,0,5,2,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,25,Alban,0,1,0,0,1,0,0,4,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,25,13,15,24,18,26,22,15,12,Geschäftsviertel,26,Albantal,0,0,0,0,0,1,0,0,0,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,35,33,39,31,23,21,58,22,31,12,Geschäftsviertel,31,St. Johann,1,1,1,1,1,2,2,5,3,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,35,33,39,31,23,21,58,22,31,12,Geschäftsviertel,32,Spalen,5,1,4,0,0,0,3,1,1,1,1
