"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
1,1 - Altstadt Grossbasel,13,13 - Clara,4,2,2,1,3,2,3,4,3,11,Burgviertel,132,Claramatte,3,2,1,1,2,1,1,4,1,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,5,3,3,6,4,5,6,6,2,11,Burgviertel,141,Rosengarten,3,0,0,1,0,1,0,3,0,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,5,3,3,6,4,5,6,6,2,11,Burgviertel,142,Solitude,0,1,0,0,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,11,Burgviertel,151,Eglisee,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,11,Burgviertel,152,Kleinriehen-Nord,1,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,11,Burgviertel,153,Kleinriehen-Süd,0,0,0,3,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,11,Burgviertel,160,Rosental,2,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,11,Burgviertel,161,Messe,0,0,1,0,0,1,0,1,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,11,Burgviertel,162,Erlenmatt,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,171,Flora,0,1,1,0,1,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,172,Dreirosen,0,0,2,0,5,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,173,Haltingerstrasse,1,0,1,1,2,2,2,2,1,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,174,Bläsi,1,3,2,3,1,2,4,5,2,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,11,Burgviertel,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,18,18 - Klybeck,2,2,4,0,1,7,8,3,2,11,Burgviertel,180,Klybeck,2,2,3,0,1,5,5,3,2,1,1
1,1 - Altstadt Grossbasel,19,19 - Kleinhüningen,1,0,1,2,1,3,1,1,1,11,Burgviertel,190,Kleinhüningen,1,0,1,2,1,2,0,1,1,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,201,Riehen-Dorf,0,0,0,0,1,1,0,1,1,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,202,Stettenfeld,0,1,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,203,Bischoffhöhe,0,0,0,1,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,204,Moos,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,205,Wenken,0,0,0,4,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,206,Kornfeld,0,0,0,0,0,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,207,Niederholz,0,1,1,0,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,11,Burgviertel,208,Pfaffenloh,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,0,0,0,11,Burgviertel,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,0,0,0,11,Burgviertel,302,Chrischona,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,12,Geschäftsviertel,11,Burgviertel,0,0,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,12,Geschäftsviertel,12,Geschäftsviertel,0,2,0,5,3,1,6,1,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,12,Geschäftsviertel,13,Leonhard,0,7,0,0,0,0,0,4,1,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,12,Geschäftsviertel,14,Peter,0,3,3,2,0,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,21,St. Johann und Uni,0,0,0,0,0,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,22,Spalen,0,0,0,0,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,23,Steinen,0,0,0,0,1,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,24,Aeschen,2,0,1,1,0,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,25,Alban,0,1,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,12,Geschäftsviertel,26,Albantal,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,19,18,16,20,8,14,37,10,24,12,Geschäftsviertel,31,St. Johann,1,0,1,1,1,2,2,5,2,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,19,18,16,20,8,14,37,10,24,12,Geschäftsviertel,32,Spalen,3,1,0,0,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,19,18,16,20,8,14,37,10,24,12,Geschäftsviertel,33,Steinen,0,1,1,3,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,19,18,16,20,8,14,37,10,24,12,Geschäftsviertel,34,Markthalle,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,4,4 - Breite,5,4,2,7,1,2,8,6,3,12,Geschäftsviertel,41,Züricherstrasse,0,0,1,1,0,0,1,2,0,1,1
1,1 - Altstadt Grossbasel,4,4 - Breite,5,4,2,7,1,2,8,6,3,12,Geschäftsviertel,42,Lehenmatte,0,0,1,1,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,11,10,13,20,5,7,6,7,6,12,Geschäftsviertel,51,Heumatt,0,1,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,11,10,13,20,5,7,6,7,6,12,Geschäftsviertel,52,Peter Merian,0,0,0,3,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,11,10,13,20,5,7,6,7,6,12,Geschäftsviertel,53,Luftmatt,2,2,0,1,3,0,1,2,2,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,11,10,13,20,5,7,6,7,6,12,Geschäftsviertel,54,Gellert,0,0,0,1,0,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,11,10,13,20,5,7,6,7,6,12,Geschäftsviertel,55,St. Jakob-Dreispitz,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,18,13,16,14,16,18,12,17,14,12,Geschäftsviertel,61,Margarethen,2,0,0,0,1,0,0,2,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,18,13,16,14,16,18,12,17,14,12,Geschäftsviertel,62,Thierstein,1,1,1,1,0,1,0,0,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,18,13,16,14,16,18,12,17,14,12,Geschäftsviertel,63,Delsbergerallee,0,0,2,5,1,0,2,1,0,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,1,8,5,6,3,7,2,5,3,12,Geschäftsviertel,71,Thiersteinerrain,0,0,0,1,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,1,8,5,6,3,7,2,5,3,12,Geschäftsviertel,72,Batterie-Nord,0,3,0,0,0,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,1,8,5,6,3,7,2,5,3,12,Geschäftsviertel,73,Batterie-Süd,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,15,8,11,9,6,13,10,7,12,12,Geschäftsviertel,81,Paulus,1,1,0,0,1,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,15,8,11,9,6,13,10,7,12,12,Geschäftsviertel,82,Bernerring,1,0,2,0,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,15,8,11,9,6,13,10,7,12,12,Geschäftsviertel,83,Holee,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,15,8,11,9,6,13,10,7,12,12,Geschäftsviertel,84,Schützenmatte,0,0,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,15,8,11,9,6,13,10,7,12,12,Geschäftsviertel,85,Weiherhof,0,0,0,0,0,2,1,0,0,1,1
1,1 - Altstadt Grossbasel,9,9 - Gotthelf,9,4,3,13,5,7,9,5,6,12,Geschäftsviertel,91,Blauen,3,0,0,2,4,1,3,1,0,1,1
1,1 - Altstadt Grossbasel,9,9 - Gotthelf,9,4,3,13,5,7,9,5,6,12,Geschäftsviertel,92,Gottfried Keller,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,5,10,10,9,18,13,12,7,6,12,Geschäftsviertel,101,Oekolampad,0,0,1,1,4,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,5,10,10,9,18,13,12,7,6,12,Geschäftsviertel,102,Wasgenring-Ost,0,0,1,0,0,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,5,10,10,9,18,13,12,7,6,12,Geschäftsviertel,103,Wasgenring-West,0,0,0,0,0,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,9,8,10,13,18,19,8,6,14,12,Geschäftsviertel,111,Pestalozzi,0,1,0,1,3,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,9,8,10,13,18,19,8,6,14,12,Geschäftsviertel,112,Kannenfeld,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,9,8,10,13,18,19,8,6,14,12,Geschäftsviertel,113,Landskron,0,0,0,0,1,2,0,1,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,9,8,10,13,18,19,8,6,14,12,Geschäftsviertel,114,Lysbüchel,0,0,0,0,0,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,9,8,10,13,18,19,8,6,14,12,Geschäftsviertel,115,Friedmatt,0,0,0,0,4,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,12,12 - Altstadt Kleinbasel,3,11,4,7,4,6,9,6,6,12,Geschäftsviertel,121,Theodor,0,0,1,1,0,0,2,0,1,1,1
1,1 - Altstadt Grossbasel,12,12 - Altstadt Kleinbasel,3,11,4,7,4,6,9,6,6,12,Geschäftsviertel,122,Klingental,0,0,0,0,0,0,0,2,0,1,1
1,1 - Altstadt Grossbasel,13,13 - Clara,4,2,2,1,3,2,3,4,3,12,Geschäftsviertel,131,Clarahof,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,13,13 - Clara,4,2,2,1,3,2,3,4,3,12,Geschäftsviertel,132,Claramatte,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,5,3,3,6,4,5,6,6,2,12,Geschäftsviertel,141,Rosengarten,0,0,1,0,0,1,0,1,0,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,5,3,3,6,4,5,6,6,2,12,Geschäftsviertel,142,Solitude,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,12,Geschäftsviertel,151,Eglisee,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,12,Geschäftsviertel,152,Kleinriehen-Nord,0,0,0,0,0,3,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,1,3,4,1,4,1,1,1,12,Geschäftsviertel,153,Kleinriehen-Süd,0,0,0,0,0,1,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,12,Geschäftsviertel,160,Rosental,1,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,12,Geschäftsviertel,161,Messe,0,0,1,4,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,4,0,4,4,2,5,2,1,4,12,Geschäftsviertel,162,Erlenmatt,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,171,Flora,0,0,0,0,0,1,1,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,172,Dreirosen,0,0,2,0,0,2,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,173,Haltingerstrasse,1,0,0,0,0,1,1,1,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,174,Bläsi,1,0,0,2,1,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,9,10,11,11,14,11,12,11,9,12,Geschäftsviertel,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,18,18 - Klybeck,2,2,4,0,1,7,8,3,2,12,Geschäftsviertel,180,Klybeck,0,0,1,0,0,2,3,0,0,1,1
1,1 - Altstadt Grossbasel,19,19 - Kleinhüningen,1,0,1,2,1,3,1,1,1,12,Geschäftsviertel,190,Kleinhüningen,0,0,0,0,0,1,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,201,Riehen-Dorf,0,0,0,0,1,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,202,Stettenfeld,0,0,5,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,203,Bischoffhöhe,0,0,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,204,Moos,0,0,0,1,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,205,Wenken,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,206,Kornfeld,0,0,0,0,0,3,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,207,Niederholz,1,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,2,9,9,8,10,4,7,7,2,12,Geschäftsviertel,208,Pfaffenloh,0,0,1,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,0,0,0,12,Geschäftsviertel,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,30,30 - Bettingen,0,0,0,0,0,0,0,0,0,12,Geschäftsviertel,302,Chrischona,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,13,Leonhard,11,Burgviertel,0,0,2,0,1,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,13,Leonhard,12,Geschäftsviertel,0,0,0,0,1,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,13,Leonhard,13,Leonhard,0,4,3,4,0,5,6,8,1,1,1
1,1 - Altstadt Grossbasel,1,1 - Altstadt Grossbasel,8,26,20,29,9,23,24,20,11,13,Leonhard,14,Peter,2,2,4,4,0,1,3,0,1,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,21,St. Johann und Uni,1,3,0,2,1,0,0,1,1,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,22,Spalen,0,0,0,1,1,0,1,1,2,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,23,Steinen,1,2,1,0,0,1,1,0,2,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,24,Aeschen,0,2,0,1,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,25,Alban,0,0,0,0,0,1,2,0,0,1,1
1,1 - Altstadt Grossbasel,2,2 - Vorstädte,9,16,7,8,14,7,13,10,6,13,Leonhard,26,Albantal,0,0,0,0,0,0,0,0,0,1,1
